the_geom,longitude,latitude,cartodb_id,id,name,distance_to_yishun_west,distance_to_yishun_east,distance_to_punggol,column_1531919386209
0101000020E6100000F06E6589CEF659404BAE62F19B02F53F,103.856356,1.313137,183,7211,Sri Srinivasa Perumal Tp,13033.9329,12510.37933,12856.35909,
0101000020E6100000D732198EE7F659408192020B600AF53F,103.857883,1.315033,184,7221,Sri Vadapathira K Tp,12839.42012,12306.22868,12593.49109,
0101000020E610000011C64FE3DEF659405359147651F4F43F,103.857354,1.309648,185,7231,Bef Tai Hoe Hotel,13427.41666,12899.19592,13156.80548,
0101000020E610000056444DF4F9F65940670E492D940CF53F,103.859006,1.315571,186,7241,Umar P Tamil Lang Ctr,12792.32459,12252.30329,12485.83092,
0101000020E610000059FD118601F7594024624A24D10BF53F,103.859468,1.315385,187,7249,Opp Umar P Tamil Lang Ctr,12818.12168,12275.48056,12482.4713,
0101000020E61000002976340EF5F659403222516859F7F43F,103.858707,1.310388,188,7319,Aft Allenby Rd,13359.36612,12823.22593,13019.57742,
0101000020E6100000FCC7427408F7594053793BC26901F53F,103.859891,1.312845,189,7329,Hoa Nam Bldg,13102.39706,12558.49281,12717.72136,
0101000020E6100000450DA661F8F659403BDF4F8D97EEF43F,103.85891,1.30825,190,7331,Aft King George's Ave,13596.85219,13060.4112,13225.95106,
0101000020E610000020EF552B13F7594037514B732B04F53F,103.860545,1.313518,191,7351,Eminent Plaza,13036.44975,12488.49636,12619.91918,
0101000020E61000000CE8853B17F759406AA4A5F27604F53F,103.860793,1.31359,192,7359,Opp Eminent Plaza,13031.69493,12482.29381,12601.33879,
0101000020E61000008065A54929F75940672B2FF99FFCF43F,103.861895,1.311676,193,7361,Bef Kallang Bahru,13256.42903,12701.84475,12745.78181,
0101000020E61000007670B03731F759407F677BF486FBF43F,103.862379,1.311408,194,7369,Aft Kallang Bahru,13292.53997,12735.42671,12751.87179,
0101000020E61000000DC4B29943F759401B9B1DA9BEF3F43F,103.863501,1.309508,195,7371,Aft Kallang Rd,13517.07912,12954.94714,12897.99379,
0101000020E6100000207D93A641F75940A5A2B1F677F6F43F,103.863382,1.310173,196,7379,Bef Kallang Rd,13442.43736,12880.55583,12834.9228,
0101000020E6100000E542E55FCBF65940D6E253008CE7F43F,103.856163,1.30653,197,7419,Opp Veerasamy Rd,13760.86281,13240.25451,13525.35665,
0101000020E6100000A4FD0FB056F65940BEA25BAFE9C1F43F,103.849041,1.297342,198,7509,SMU,14742.59175,14262.06918,14783.00067,
0101000020E6100000573F36C98FF659402FA699EE75D2F43F,103.852526,1.301382,199,7517,Opp Burlington Sq,14306.47465,13806.88472,14212.46216,
0101000020E61000008A93FB1D8AF659401B9E5E29CBD0F43F,103.85218,1.300975,200,7518,Fortune Ctr,14349.92734,13852.26787,14269.61927,
0101000020E6100000A2630795B8F65940A2D288997DDEF43F,103.855016,1.304319,201,7529,Bef Sim Lim Twr,13996.2954,13482.56622,13800.84082,
0101000020E610000056D7A19A92F659403EE8D9ACFADCF43F,103.852698,1.30395,202,7531,Aft Sim Lim Sq,14023.56898,13522.78593,13947.98525,
0101000020E610000032CA332F87F65940B1FB8EE1B1DFF43F,103.852001,1.304613,203,7539,The Verge,13947.19046,13450.26909,13916.02002,
0101000020E6100000226FB9FAB1F6594032C9C859D8D3F43F,103.854613,1.30172,204,7551,Fu Lu Shou Cplx,14280.51455,13769.48457,14080.68407,
0101000020E6100000037D224F92F659408D800A4790CAF43F,103.85268,1.299454,205,7561,Opp Midlink Plaza,14520.18701,14019.93194,14398.23712,
0101000020E6100000EE4108C897F659405F0CE544BBCAF43F,103.853014,1.299495,206,7569,Midlink Plaza,14517.24284,14015.18096,14378.51271,
0101000020E61000005114E81379F65940F60CE19865CFF43F,103.85114,1.300634,207,7571,Opp Prime Ctr,14383.68722,13891.75556,14353.57037,
0101000020E6100000986E1283C0F659403337DF88EED9F43F,103.8555,1.303206,208,7589,Opp Rochor Ctr,14122.51981,13606.36502,13890.23352,
0101000020E61000000725CCB4FDF55940A9F6E978CCC0F43F,103.84361,1.29707,209,8011,Opp Haw Par Glass Twr,14777.02453,14326.24677,15083.74241,
0101000020E610000039622D3E05F65940102219726CBDF43F,103.84407,1.296246,210,8019,Aft Haw Par Glass Twr,14866.78421,14413.23729,15140.48533,
0101000020E6100000C4EDD0B018F65940D311C0CDE2C5F43F,103.845257,1.298312,211,8031,Dhoby Ghaut Stn,14635.77275,14176.16899,14876.83195,
0101000020E61000000DDE57E542F65940419B1C3EE9C4F43F,103.847833,1.298074,212,8041,YMCA,14660.48051,14186.6086,14769.84231,
0101000020E6100000B2683A3B19F6594027DA5548F9C9F43F,103.84529,1.29931,213,8057,Dhoby Ghaut Stn,14525.37571,14065.8117,14777.39261,
0101000020E6100000486E4DBA2DF65940850A0E2F88C8F43F,103.846541,1.298958,214,8058,Macdonald Hse,14562.83869,14096.22415,14747.6602,
0101000020E6100000A704C4245CF6594068E89FE062C5F43F,103.849374,1.29819,215,8069,Rendezvous Grand Hotel,14649.3744,14167.08703,14682.47057,
0101000020E6100000DFFB1BB457F65940E415889E94C9F43F,103.849103,1.299214,216,8079,Sch of the Arts,14535.70863,14054.95857,14594.08044,
0101000020E610000035B39602D2F55940D4F36E2C28CCF43F,103.840943,1.299843,217,8111,Winsland Hse,14481.94379,14047.17853,14957.52601,
0101000020E6100000DC2A8881AEF559400F61FC34EECDF43F,103.838776,1.300276,218,8121,Somerset Stn,14447.91836,14025.8276,15036.45356,
0101000020E610000070B1A206D3F55940AB9509BFD4CFF43F,103.841005,1.30074,219,8137,Orchard Plaza,14382.53992,13947.80085,14867.86874,
0101000020E6100000164F3DD2E0F5594013286211C3CEF43F,103.841847,1.300479,220,8138,Concorde Hotel S'pore,14407.12715,13967.44114,14846.86391,
0101000020E6100000CC5F217365F55940A724EB7074D5F43F,103.834317,1.302113,221,9011,Opp Ngee Ann City,14286.79692,13892.02411,15121.66304,
0101000020E61000005FD0420246F5594015FDA19927D7F43F,103.832398,1.302528,222,9022,Opp Orchard Stn,14264.36491,13881.36123,15198.76476,
0101000020E6100000F9A23D5E48F5594093FE5E0A0FDAF43F,103.832542,1.303237,223,9023,Orchard Stn,14184.63834,13801.38102,15124.40822,
0101000020E6100000EB54F99E91F55940BC5CC47762D6F43F,103.837013,1.30234,224,9037,Opp Mandarin Orchard,14234.59876,13824.01148,14941.58978,
0101000020E610000038F8C264AAF559405567B5C01ED3F43F,103.838525,1.301543,225,9038,Midpoint Orchard,14309.99947,13890.05193,14930.04953,
0101000020E610000078978BF84EF55940F1845E7F12DFF43F,103.832945,1.304461,226,9047,Tang Plaza,14045.04568,13660.40655,14986.70372,
0101000020E61000007B87DBA161F55940CDAFE600C1DCF43F,103.834084,1.303895,227,9048,Lucky Plaza,14093.4531,13701.45765,14969.74932,
0101000020E6100000096B63EC84F559407AFEB4519DCEF43F,103.836238,1.300443,228,9059,Natl Youth Council,14450.77245,14043.52065,15165.55557,
0101000020E610000070287CB60EF559404546072461DFF43F,103.829023,1.304536,229,9111,Opp Four Seasons Hotel,14093.0957,13732.40608,15224.73823,
0101000020E61000009F3BC1FEEBF4594077D66EBBD0DCF43F,103.826904,1.30391,230,9121,Bef Tomlinson Rd,14197.35292,13848.88457,15416.99423,
0101000020E610000076E3DD91B1F45940E99AC937DBDCF43F,103.823338,1.30392,231,9131,Grange Residences,14265.04136,13938.28648,15649.31168,
0101000020E61000005BEB8B84B6F45940B2F4A10BEADBF43F,103.82364,1.30369,232,9139,Aft Cuscaden Rd,14283.7975,13954.90342,15649.76095,
0101000020E6100000B8E68EFE97F4594033DC80CF0FE3F43F,103.821777,1.305435,233,9141,British Council,14134.36404,13819.2572,15620.15561,
0101000020E610000088484DBB98F45940DBA2CC0699E4F43F,103.821822,1.30581,234,9149,Opp British Council,14092.73789,13777.89337,15584.2092,
0101000020E61000005A0EF450DBF459401D1F2DCE18E6F43F,103.825886,1.306176,235,9159,Aft Tomlinson Rd,13968.93077,13629.42873,15280.20334,
0101000020E610000081423D7D04F559403FAC376A85E9F43F,103.828399,1.307012,236,9169,Delfi Orchard,13832.60974,13478.48014,15041.14763,
0101000020E6100000FEEE1D3526F5594019E42EC214E5F43F,103.830457,1.305928,237,9179,Royal Thai Embassy,13918.43449,13550.38438,15007.31183,
0101000020E6100000753A90F5D4F45940DC9BDF30D1E0F43F,103.825498,1.304887,238,9191,The Regent S'pore,14116.74819,13778.036,15420.72972,
0101000020E6100000757632384AF55940B07092E68FE9F43F,103.832655,1.307022,239,9212,Royal Plaza On Scotts,13767.51327,13386.91797,14769.29583,
0101000020E61000009B3924B550F55940EF74E789E7ECF43F,103.833051,1.307838,240,9213,Thong Teck Bldg,13672.7462,13290.42626,14669.89021,
0101000020E61000005FD3838252F55940ED815660C8EAF43F,103.833161,1.30732,241,9219,Far East Plaza,13728.23318,13344.76434,14710.44452,
0101000020E61000004F1E166A4DF45940D82D02637D83F43F,103.817225,1.282102,242,10009,Bt Merah Int,16763.5959,16443.87999,18014.12258,
0101000020E6100000E15F048D99F5594003B4AD669D71F43F,103.837497,1.277738,243,10011,Opp New Bridge Rd Ter,16944.03857,16518.1208,17295.538,
0101000020E6100000E01115AA9BF55940DC291DACFF73F43F,103.837626,1.27832,244,10017,Aft Hosp Dr,16878.89741,16452.59096,17231.58081,
0101000020E6100000DE921CB0ABF559406B28B517D176F43F,103.838604,1.279008,245,10018,Bef Outram Rd,16796.3668,16365.51687,17114.8535,
0101000020E6100000E014562AA8F55940217365506D70F43F,103.838389,1.277448,246,10021,Blk 3,16969.95978,16539.55488,17280.02558,
0101000020E6100000C156091687F55940B0C6D9740470F43F,103.83637,1.277348,247,10039,Bef Hosp Dr,16995.57574,16575.0192,17390.5442,
0101000020E610000077BAF3C473F5594064C91CCBBB6AF43F,103.835191,1.276058,248,10041,Aft Blair Rd,17147.65342,16732.25718,17577.22192,
0101000020E610000051DD5CFC6DF559402A37514B736BF43F,103.834838,1.276233,249,10049,Aft Jln Bt Merah,17131.49378,16717.90898,17577.94694,
0101000020E61000000264E8D841F559408849B8904770F43F,103.832144,1.277412,250,10051,Blk 149,17028.60134,16628.93346,17602.31019,
0101000020E61000006E6B0BCF4BF55940DD2230D63770F43F,103.832752,1.277397,251,10059,Opp Blk 149,17023.69106,16621.00196,17571.78985,
0101000020E61000005A9F724C16F55940850838842A75F43F,103.829486,1.278605,252,10061,Blk 140,16929.39068,16543.76282,17629.38879,
0101000020E6100000CC7D721420F559404D327216F674F43F,103.830083,1.278555,253,10069,Opp Blk 140,16927.23974,16538.58179,17601.7418,
0101000020E61000008C31B08EE3F459409A0AF148BC7CF43F,103.826389,1.280453,254,10071,Blk 111,16770.77263,16402.24137,17624.79751,
0101000020E61000006878B306EFF459400664AF777F7CF43F,103.827089,1.280395,255,10079,Blk 201,16766.50456,16394.3547,17590.73201,
0101000020E61000002AABE97AA2F45940A915A6EF3584F43F,103.822417,1.282278,256,10081,Opp Blk 120,16638.73073,16292.30007,17683.20311,
0101000020E6100000E3E13D0796F459404F948444DA86F43F,103.821657,1.282923,257,10089,Blk 119,16582.7438,16240.91524,17668.30615,
0101000020E61000001557957D57F4594086E5CFB7058BF43F,103.81784,1.283941,258,10091,Bt Merah Town Ctr,16550.70195,16229.95157,17807.10246,
0101000020E61000001C96067E54F459406DA983BC1E8CF43F,103.817657,1.284209,259,10099,Opp Bt Merah Town Ctr,16525.70657,16206.23541,17793.91081,
0101000020E61000003DD4B66114F45940B727486C778FF43F,103.813744,1.285026,260,10101,SPRING S'pore Bldg,16530.04754,16232.20567,17967.47835,
0101000020E610000085CE6BEC12F459408274B169A590F43F,103.813655,1.285314,261,10109,Opp SPRING S'pore Bldg,16501.26948,16204.28669,17947.2517,
0101000020E6100000C138B874CCF35940C72B103D2993F43F,103.809354,1.285928,262,10111,Opp Blk 28,16550.70901,16277.30215,18174.48146,
0101000020E6100000A52C431CEBF3594016F6B4C35F93F43F,103.811225,1.28598,263,10119,Opp Pacific Tech Ctr,16493.25619,16210.04893,18045.93334,
0101000020E610000011548D5E0DF55940ACAC6D8AC785F43F,103.828941,1.282661,264,10121,Blk 126 CP,16491.45978,16111.58028,17270.36856,
0101000020E61000006798DA5207F55940861BF0F96184F43F,103.828572,1.28232,265,10129,Blk 121,16533.99816,16155.76203,17323.63916,
0101000020E61000005FD218ADA3F35940768D96033D94F43F,103.806865,1.286191,266,10131,Opp Blk 2,16595.51696,16335.62531,18318.6176,
0101000020E610000072F90FE9B7F3594091D442C9E494F43F,103.8081,1.286351,267,10139,Blk 1,16541.72649,16275.58608,18221.12196,
0101000020E6100000DCF126BF45F55940C843DFDDCA92F43F,103.832382,1.285838,268,10141,Blk 18,16098.98295,15703.43765,16774.66349,
0101000020E6100000CD3FFA264DF55940FFE9060ABC93F43F,103.832834,1.286068,269,10149,Blk 1,16068.57448,15670.80315,16727.65913,
0101000020E610000068B27F9E06F559408A027D224F92F43F,103.828529,1.28572,270,10151,Ctrl Green Condo,16161.72367,15786.40692,17002.60812,
0101000020E6100000897B2C7DE8F45940E9995E622C93F43F,103.82669,1.285931,271,10161,Opp Tiong Bahru Plaza,16166.32916,15800.92839,17088.94063,
0101000020E6100000EE43DE72F5F45940FA7E6ABC7493F43F,103.827481,1.286,272,10169,Tiong Bahru Plaza,16146.52675,15776.99138,17036.46807,
0101000020E61000001B649291B3F45940BDAB1E300F99F43F,103.82346,1.287368,273,10171,Henderson Pk,16064.4517,15717.6659,17146.35641,
0101000020E6100000C4D155BABBF459404C8BFA247798F43F,103.823958,1.287223,274,10179,Tiong Bahru Pk,16071.22079,15721.61471,17129.80577,
0101000020E610000024B4E55C8AF459407C9DD497A59DF43F,103.820945,1.288488,275,10181,Bef Al-Rabitah Mque,15991.24694,15659.24152,17197.04947,
0101000020E61000009AB33EE598F45940ED4960730E9EF43F,103.821832,1.288588,276,10189,Blk 104A CP,15962.56603,15625.86749,17132.97548,
0101000020E610000040DAFF006BF4594075029A081B9EF43F,103.819031,1.2886,277,10191,Blk 78,16019.51368,15698.00976,17306.56495,
0101000020E6100000145D177E70F459406EDBF7A8BF9EF43F,103.819366,1.288757,278,10199,Delta Swim Cplx,15995.20823,15672.07841,17271.14893,
0101000020E6100000C6FD47A643F45940B4AA251DE5A0F43F,103.816629,1.289281,279,10201,Opp Redhill Stn,16000.53806,15692.93892,17397.9634,
0101000020E6100000772CB64945F459407A008BFCFAA1F43F,103.816729,1.289546,280,10209,Redhill Stn,15969.53736,15661.74444,17367.63014,
0101000020E610000074266DAAEEF359402D6002B7EEA6F43F,103.811442,1.290755,281,10211,Porsche Ctr S'pore,15975.59595,15698.39143,17608.36158,
0101000020E6100000884A2366F6F35940641EF98381A7F43F,103.811914,1.290895,282,10219,Opp Motor Image,15947.5601,15667.99113,17564.29198,
0101000020E61000007C478D0931F559404149810530A5F43F,103.831118,1.290329,283,10221,Ganges Ctr,15620.69122,15235.11844,16417.36019,
0101000020E6100000B2D991EA3BF55940C8D11C59F9A5F43F,103.831782,1.290521,284,10229,Opp Harvest Mans,15591.25333,15202.2075,16361.16767,
0101000020E6100000A379008BFCF459401EC3633F8BA5F43F,103.827914,1.290416,285,10231,Opp Blk 79,15656.2319,15288.22761,16595.77972,
0101000020E610000037E0F3C308F55940228AC91B60A6F43F,103.82866,1.290619,286,10239,Blk 79,15622.76911,15250.85908,16532.75724,
0101000020E6100000F04E3E3DB6F459400B96EA025EA6F43F,103.823623,1.290617,287,10241,Gan Eng Seng Sec Sch,15707.1809,15362.91864,16835.81498,
0101000020E610000099D6A6B1BDF45940C571E0D572A7F43F,103.824078,1.290881,288,10249,Opp Gan Eng Seng Sec Sch,15669.97848,15323.49337,16783.53969,
0101000020E610000028D2FD9C82F45940BFEE74E789A7F43F,103.820472,1.290903,289,10261,Delta Sports Hall,15738.70324,15412.112,17005.86983,
0101000020E61000007BF8325184F459404BCADDE7F8A8F43F,103.820576,1.291253,290,10269,Opp Delta Sports Hall,15698.51016,15371.76607,16967.43547,
0101000020E61000008E3D7B2E53F459402A745E6397A8F43F,103.817577,1.29116,291,10271,Opp Tanglin View,15775.16078,15464.85393,17167.50871,
0101000020E61000008E3D7B2E53F45940E33785950AAAF43F,103.817577,1.291514,292,10279,Tanglin View,15736.88857,15427.05057,17135.65352,
0101000020E61000005B0A48FB1FF45940F4A8F8BF23AAF43F,103.814452,1.291538,293,10281,SIS Bldg,15811.02148,15518.4717,17338.12698,
0101000020E6100000A3EA573A1FF45940B3EF8AE07FABF43F,103.814406,1.29187,294,10289,Opp SIS Bldg,15776.49295,15484.68004,17311.68517,
0101000020E6100000514D49D6E1F3594089B663EAAEACF43F,103.810659,1.292159,295,10291,Aft SM Motors Ctr,15847.4999,15576.8054,17538.19669,
0101000020E61000005036E50AEFF359405A9E077767ADF43F,103.811465,1.292335,296,10299,Opp SM Motors Ctr,15805.83486,15530.97648,17467.99176,
0101000020E6100000F1D93A38D8F35940A647533D99BFF43F,103.810072,1.296777,297,10301,Opp Blk 108,15372.07284,15112.39276,17178.30365,
0101000020E6100000A06CCA15DEF359409692E52494BEF43F,103.81043,1.296528,298,10309,Blk 118,15387.92328,15125.77986,17174.72435,
0101000020E6100000E8F4BC1B0BF45940CBF6216FB9BAF43F,103.813178,1.295587,299,10311,Opp Queenstown Sec Sch,15410.07602,15130.79583,17066.85793,
0101000020E61000000F09DFFB1BF459408CBB41B456B4F43F,103.814208,1.294028,300,10319,Queenstown Sec Sch,15549.67769,15262.17366,17133.98567,
0101000020E6100000A8E15B5837F45940E04C4C1762B5F43F,103.815878,1.294283,301,10321,Aft Margaret Dr,15479.26526,15182.75339,16999.82531,
0101000020E6100000A1D634EF38F45940A0185932C7B2F43F,103.815975,1.293647,302,10329,Crescent Girls' Sch,15545.35999,15247.38542,17049.84571,
0101000020E61000002E3883BF5FF4594005DF347D7680F43F,103.818344,1.281363,303,10331,Bef Bt Merah Ctrl,16819.38643,16493.03993,18013.50857,
0101000020E6100000DF18028063F45940EA23F0879F7FF43F,103.818573,1.281158,304,10339,Aft Bt Merah Ctrl,16836.78057,16509.02517,18018.5112,
0101000020E6100000E694809884F45940B857E6ADBA8EF43F,103.820593,1.284846,305,10341,Henderson Sec Sch,16394.35643,16060.15364,17554.19354,
0101000020E610000035EB8CEF8BF45940CEA78E554A8FF43F,103.821041,1.284983,306,10349,Blk 116,16370.4908,16034.0715,17514.20369,
0101000020E6100000516B9A779CF45940836E2F698C96F43F,103.82205,1.286755,307,10351,Blk 96,16157.83958,15817.9671,17288.7592,
0101000020E6100000C93A1C5DA5F45940F7B182DF8698F43F,103.822593,1.287238,308,10359,Bet Blks 110/113,16094.82071,15752.5538,17210.98846,
0101000020E610000098512CB7B4F4594067B796C9707CF43F,103.82353,1.280381,309,10361,Cendex Ctr,16825.70195,16471.71544,17795.92883,
0101000020E6100000ADC3D155BAF4594023DBF97E6A7CF43F,103.823873,1.280375,310,10369,Opp Cendex Ctr,16820.40256,16464.65678,17776.56525,
0101000020E61000000D1D3BA8C4F45940A5A487A1D589F43F,103.824503,1.283651,311,10371,Blk 129,16451.67649,16095.71343,17431.36221,
0101000020E610000092E86514CBF459406B2A8BC22E8AF43F,103.824895,1.283736,312,10379,Blk 25B,16435.72019,16077.78665,17400.39057,
0101000020E610000086713788D6F45940551344DD07A0F43F,103.825594,1.28907,313,10381,Opp Blk 48,15840.94243,15484.33236,16859.62459,
0101000020E6100000670A9DD7D8F459407A5567B5C09EF43F,103.825735,1.288758,314,10389,Blk 48,15872.66156,15514.98583,16880.28257,
0101000020E61000003A58FFE730F559408693347F4C6BF43F,103.83111,1.276196,315,10391,Opp Melati Blk 2,17174.08403,16778.77917,17775.29721,
0101000020E6100000609335EA21F5594093E1783E036AF43F,103.830195,1.275882,316,10399,Melati Blk 2,17219.56195,16828.56186,17854.4551,
0101000020E610000066F6798CF2F359403A950C00559CF43F,103.811679,1.288167,317,10401,Shriro Hse,16246.40552,15963.99474,17821.35514,
0101000020E61000003C122F4FE7F3594091B6F1272A9BF43F,103.810993,1.287882,318,10409,Blk 50,16295.72225,16016.56332,17892.21966,
0101000020E6100000577BD80B05F4594000AE64C746A0F43F,103.812808,1.28913,319,10411,Opp Blk 53,16112.77925,15825.702,17660.99791,
0101000020E610000005A3923A01F459407632384A5E9DF43F,103.812575,1.28842,320,10419,Blk 52,16195.20504,15908.34904,17739.56308,
0101000020E61000001A868F8829F45940F0E0270EA09FF43F,103.815035,1.288971,321,10421,Blk 63B,16072.70708,15773.34296,17529.06496,
0101000020E6100000F357C85C19F45940923CD7F7E1A0F43F,103.814048,1.289278,322,10429,Blk 54,16064.5529,15770.96982,17566.09814,
0101000020E610000082FE428F18F459401F477364E597F43F,103.813999,1.287084,323,10431,Bt Merah Skills Dev Ctr,16301.97073,16005.58219,17765.77149,
0101000020E6100000D4F02DAC1BF45940B610E4A08499F43F,103.814189,1.28748,324,10439,Blk 55,16254.52734,15957.668,17717.87419,
0101000020E610000031CF4A5AF1F3594040C23060C995F43F,103.811606,1.286569,325,10441,Opp Blk 44,16419.78783,16135.41884,17968.33955,
0101000020E6100000CFF6E80DF7F359408F006E162F96F43F,103.811954,1.286666,326,10449,Blk 44,16400.05284,16113.97526,17936.79384,
0101000020E61000006D1D1CEC4DF459401CB7989F1B9AF43F,103.817256,1.287624,327,10451,Opp Blk 71,16165.02653,15851.89088,17507.71158,
0101000020E61000002D5F97E13FF45940B00111E2CA99F43F,103.816399,1.287547,328,10459,Blk 72,16193.33157,15884.7032,17569.3468,
0101000020E610000048DDCEBEF2F35940EF1AF4A5B7BFF43F,103.811691,1.296806,329,10461,Aft Margaret Dr,15321.41932,15052.57857,17063.06215,
0101000020E6100000CD74AF93FAF3594084F1D3B837BFF43F,103.812169,1.296684,330,10469,Bef Margaret Dr,15320.79673,15049.02878,17040.57541,
0101000020E61000004DDA54DD23F45940DACA4BFE27BFF43F,103.814689,1.296669,331,10471,Bef Tanglin Rd,15253.28712,14967.10681,16869.37557,
0101000020E6100000402FDCB930F459406283859334BFF43F,103.815474,1.296681,332,10479,Aft Tanglin Rd,15231.45786,14940.80323,16815.17927,
0101000020E6100000CC423BA759F45940CAA48636009BF43F,103.817972,1.287842,333,10481,Opp Blk 73,16125.13494,15808.41933,17442.4763,
0101000020E61000004BCCB39256F45940F644D7851F9CF43F,103.817784,1.288116,334,10489,Blk 73,16099.71817,15784.35916,17429.4975,
