the_geom,name,distance_to_punggol,distance_to_yishun_east,distance_to_yishun_west
0101000020E61000007B87DBA161F55940CDAFE600C1DCF43F,Lucky Plaza,14969.74931954,13701.45764506,14093.45309862
0101000020E6100000096B63EC84F559407AFEB4519DCEF43F,Natl Youth Council,15165.55557376,14043.52064572,14450.77245261
0101000020E610000070287CB60EF559404546072461DFF43F,Opp Four Seasons Hotel,15224.73823299,13732.40607897,14093.09570413
0101000020E61000009F3BC1FEEBF4594077D66EBBD0DCF43F,Bef Tomlinson Rd,15416.9942267,13848.88457278,14197.3529249
0101000020E610000076E3DD91B1F45940E99AC937DBDCF43F,Grange Residences,15649.31167787,13938.2864801,14265.04135981
0101000020E61000005BEB8B84B6F45940B2F4A10BEADBF43F,Aft Cuscaden Rd,15649.76094767,13954.90342309,14283.7974972
0101000020E6100000B8E68EFE97F4594033DC80CF0FE3F43F,British Council,15620.15561349,13819.2571965,14134.36404158
0101000020E610000088484DBB98F45940DBA2CC0699E4F43F,Opp British Council,15584.20919951,13777.89336699,14092.73788741
0101000020E61000005A0EF450DBF459401D1F2DCE18E6F43F,Aft Tomlinson Rd,15280.20333806,13629.42872625,13968.93077266
0101000020E610000081423D7D04F559403FAC376A85E9F43F,Delfi Orchard,15041.14762993,13478.48013782,13832.60974182
0101000020E6100000FEEE1D3526F5594019E42EC214E5F43F,Royal Thai Embassy,15007.31183017,13550.38438129,13918.43449439
0101000020E6100000753A90F5D4F45940DC9BDF30D1E0F43F,The Regent S'pore,15420.7297237,13778.03599887,14116.74819232
0101000020E6100000757632384AF55940B07092E68FE9F43F,Royal Plaza On Scotts,14769.29583449,13386.91796945,13767.51326611
0101000020E61000009B3924B550F55940EF74E789E7ECF43F,Thong Teck Bldg,14669.8902066,13290.4262557,13672.74619667
0101000020E61000005FD3838252F55940ED815660C8EAF43F,Far East Plaza,14710.44451642,13344.76433784,13728.23318185
0101000020E61000004F1E166A4DF45940D82D02637D83F43F,Bt Merah Int,18014.12258104,16443.87998931,16763.59589901
0101000020E6100000E15F048D99F5594003B4AD669D71F43F,Opp New Bridge Rd Ter,17295.53800383,16518.12079557,16944.03856714
0101000020E6100000E01115AA9BF55940DC291DACFF73F43F,Aft Hosp Dr,17231.58080693,16452.59096015,16878.89741437
0101000020E6100000DE921CB0ABF559406B28B517D176F43F,Bef Outram Rd,17114.85350209,16365.51686974,16796.36680259
0101000020E6100000E014562AA8F55940217365506D70F43F,Blk 3,17280.02557859,16539.5548834,16969.95977988
0101000020E6100000C156091687F55940B0C6D9740470F43F,Bef Hosp Dr,17390.5441979,16575.01920053,16995.57573682
0101000020E610000077BAF3C473F5594064C91CCBBB6AF43F,Aft Blair Rd,17577.2219155,16732.25718384,17147.65341851
0101000020E610000051DD5CFC6DF559402A37514B736BF43F,Aft Jln Bt Merah,17577.94694111,16717.90898196,17131.49377562
0101000020E61000000264E8D841F559408849B8904770F43F,Blk 149,17602.31019473,16628.93345708,17028.60134171
0101000020E61000006E6B0BCF4BF55940DD2230D63770F43F,Opp Blk 149,17571.78984914,16621.00196134,17023.69105539
0101000020E61000005A9F724C16F55940850838842A75F43F,Blk 140,17629.38879144,16543.7628217,16929.39068464
0101000020E6100000CC7D721420F559404D327216F674F43F,Opp Blk 140,17601.74179845,16538.58178584,16927.23973856
0101000020E61000008C31B08EE3F459409A0AF148BC7CF43F,Blk 111,17624.79751078,16402.24137416,16770.77262948
0101000020E61000006878B306EFF459400664AF777F7CF43F,Blk 201,17590.73201156,16394.35469709,16766.50456277
0101000020E61000002AABE97AA2F45940A915A6EF3584F43F,Opp Blk 120,17683.20310807,16292.30006933,16638.73073191
0101000020E6100000E3E13D0796F459404F948444DA86F43F,Blk 119,17668.30614716,16240.91524159,16582.74380331
0101000020E61000001557957D57F4594086E5CFB7058BF43F,Bt Merah Town Ctr,17807.10245705,16229.95156597,16550.70195182
0101000020E61000001C96067E54F459406DA983BC1E8CF43F,Opp Bt Merah Town Ctr,17793.9108111,16206.23541452,16525.70657142
0101000020E61000003DD4B66114F45940B727486C778FF43F,SPRING S'pore Bldg,17967.47834868,16232.20567218,16530.04754341
0101000020E610000085CE6BEC12F459408274B169A590F43F,Opp SPRING S'pore Bldg,17947.25170052,16204.28669435,16501.2694799
0101000020E6100000C138B874CCF35940C72B103D2993F43F,Opp Blk 28,18174.48145631,16277.30215029,16550.70901419
0101000020E6100000A52C431CEBF3594016F6B4C35F93F43F,Opp Pacific Tech Ctr,18045.9333369,16210.04892647,16493.25619192
0101000020E610000011548D5E0DF55940ACAC6D8AC785F43F,Blk 126 CP,17270.36855647,16111.58027786,16491.45977511
0101000020E61000006798DA5207F55940861BF0F96184F43F,Blk 121,17323.63915971,16155.76203171,16533.99816022
0101000020E61000005FD218ADA3F35940768D96033D94F43F,Opp Blk 2,18318.61759559,16335.62530828,16595.51696177
0101000020E610000072F90FE9B7F3594091D442C9E494F43F,Blk 1,18221.12195781,16275.58607639,16541.72649219
0101000020E6100000DCF126BF45F55940C843DFDDCA92F43F,Blk 18,16774.66348927,15703.43764929,16098.98295376
0101000020E6100000CD3FFA264DF55940FFE9060ABC93F43F,Blk 1,16727.65912892,15670.80315427,16068.57447806
0101000020E610000068B27F9E06F559408A027D224F92F43F,Ctrl Green Condo,17002.60812232,15786.40691984,16161.72366537
0101000020E6100000897B2C7DE8F45940E9995E622C93F43F,Opp Tiong Bahru Plaza,17088.94062523,15800.92838591,16166.32915756
0101000020E6100000EE43DE72F5F45940FA7E6ABC7493F43F,Tiong Bahru Plaza,17036.46807039,15776.99137734,16146.52675081
0101000020E61000001B649291B3F45940BDAB1E300F99F43F,Henderson Pk,17146.35640935,15717.66589573,16064.45170343
0101000020E6100000C4D155BABBF459404C8BFA247798F43F,Tiong Bahru Pk,17129.80576638,15721.61470786,16071.22079156
0101000020E610000024B4E55C8AF459407C9DD497A59DF43F,Bef Al-Rabitah Mque,17197.04946882,15659.24151825,15991.24694254
0101000020E61000009AB33EE598F45940ED4960730E9EF43F,Blk 104A CP,17132.97547689,15625.86749247,15962.56602823
0101000020E610000040DAFF006BF4594075029A081B9EF43F,Blk 78,17306.56495336,15698.00975853,16019.51367595
0101000020E6100000145D177E70F459406EDBF7A8BF9EF43F,Delta Swim Cplx,17271.14892555,15672.07841012,15995.20822584
0101000020E6100000C6FD47A643F45940B4AA251DE5A0F43F,Opp Redhill Stn,17397.96340201,15692.93891981,16000.53805593
0101000020E6100000772CB64945F459407A008BFCFAA1F43F,Redhill Stn,17367.63013917,15661.74444038,15969.53735562
0101000020E610000074266DAAEEF359402D6002B7EEA6F43F,Porsche Ctr S'pore,17608.36157958,15698.39143472,15975.59595459
0101000020E6100000884A2366F6F35940641EF98381A7F43F,Opp Motor Image,17564.29197515,15667.99113108,15947.56010376
0101000020E61000007C478D0931F559404149810530A5F43F,Ganges Ctr,16417.36018776,15235.11844244,15620.69122165
0101000020E6100000B2D991EA3BF55940C8D11C59F9A5F43F,Opp Harvest Mans,16361.16767014,15202.20750312,15591.25332755
0101000020E6100000A379008BFCF459401EC3633F8BA5F43F,Opp Blk 79,16595.7797163,15288.22760649,15656.23190033
0101000020E610000037E0F3C308F55940228AC91B60A6F43F,Blk 79,16532.75724181,15250.85907832,15622.76910839
0101000020E6100000F04E3E3DB6F459400B96EA025EA6F43F,Gan Eng Seng Sec Sch,16835.8149844,15362.91864057,15707.18090085
0101000020E610000099D6A6B1BDF45940C571E0D572A7F43F,Opp Gan Eng Seng Sec Sch,16783.5396931,15323.49337072,15669.97848194
0101000020E610000028D2FD9C82F45940BFEE74E789A7F43F,Delta Sports Hall,17005.8698329,15412.11199843,15738.70323674
0101000020E61000007BF8325184F459404BCADDE7F8A8F43F,Opp Delta Sports Hall,16967.43546893,15371.76606665,15698.51015791
0101000020E61000008E3D7B2E53F459402A745E6397A8F43F,Opp Tanglin View,17167.50870517,15464.85392966,15775.16077919
0101000020E61000008E3D7B2E53F45940E33785950AAAF43F,Tanglin View,17135.6535163,15427.05057403,15736.88857066
0101000020E61000005B0A48FB1FF45940F4A8F8BF23AAF43F,SIS Bldg,17338.12697724,15518.47170393,15811.02147934
0101000020E6100000A3EA573A1FF45940B3EF8AE07FABF43F,Opp SIS Bldg,17311.68516808,15484.68004475,15776.4929499
0101000020E6100000514D49D6E1F3594089B663EAAEACF43F,Aft SM Motors Ctr,17538.19669406,15576.80540233,15847.49990373
0101000020E61000005036E50AEFF359405A9E077767ADF43F,Opp SM Motors Ctr,17467.99175649,15530.97648032,15805.83485552
0101000020E6100000F1D93A38D8F35940A647533D99BFF43F,Opp Blk 108,17178.3036543,15112.39276431,15372.07284011
0101000020E6100000A06CCA15DEF359409692E52494BEF43F,Blk 118,17174.72435185,15125.779863,15387.92328298
0101000020E6100000E8F4BC1B0BF45940CBF6216FB9BAF43F,Opp Queenstown Sec Sch,17066.85793042,15130.79582991,15410.07602081
0101000020E61000000F09DFFB1BF459408CBB41B456B4F43F,Queenstown Sec Sch,17133.98566659,15262.17365501,15549.67768797
0101000020E6100000A8E15B5837F45940E04C4C1762B5F43F,Aft Margaret Dr,16999.82531061,15182.753394,15479.26526249
0101000020E6100000A1D634EF38F45940A0185932C7B2F43F,Crescent Girls' Sch,17049.84571343,15247.38542359,15545.35998962
0101000020E61000002E3883BF5FF4594005DF347D7680F43F,Bef Bt Merah Ctrl,18013.50856519,16493.03993271,16819.3864313
0101000020E6100000DF18028063F45940EA23F0879F7FF43F,Aft Bt Merah Ctrl,18018.51120239,16509.02517275,16836.78056802
0101000020E6100000E694809884F45940B857E6ADBA8EF43F,Henderson Sec Sch,17554.19353958,16060.15364298,16394.35642753
0101000020E610000035EB8CEF8BF45940CEA78E554A8FF43F,Blk 116,17514.20368908,16034.07150045,16370.49080275
0101000020E6100000516B9A779CF45940836E2F698C96F43F,Blk 96,17288.75920409,15817.96709623,16157.83957885
0101000020E6100000C93A1C5DA5F45940F7B182DF8698F43F,Bet Blks 110/113,17210.98845524,15752.55380258,16094.82070631
0101000020E610000098512CB7B4F4594067B796C9707CF43F,Cendex Ctr,17795.92882767,16471.71544299,16825.70195141
0101000020E6100000ADC3D155BAF4594023DBF97E6A7CF43F,Opp Cendex Ctr,17776.56524632,16464.65677887,16820.40255672
0101000020E61000000D1D3BA8C4F45940A5A487A1D589F43F,Blk 129,17431.36220682,16095.71343309,16451.67649067
0101000020E610000092E86514CBF459406B2A8BC22E8AF43F,Blk 25B,17400.39056878,16077.78665141,16435.72018945
0101000020E610000086713788D6F45940551344DD07A0F43F,Opp Blk 48,16859.62458716,15484.33235762,15840.94243329
0101000020E6100000670A9DD7D8F459407A5567B5C09EF43F,Blk 48,16880.28257129,15514.98583208,15872.66155664
0101000020E61000003A58FFE730F559408693347F4C6BF43F,Opp Melati Blk 2,17775.29721458,16778.77917375,17174.08402703
0101000020E6100000609335EA21F5594093E1783E036AF43F,Melati Blk 2,17854.45510092,16828.56185885,17219.56194765
0101000020E610000066F6798CF2F359403A950C00559CF43F,Shriro Hse,17821.35513513,15963.99473533,16246.40551797
0101000020E61000003C122F4FE7F3594091B6F1272A9BF43F,Blk 50,17892.21966326,16016.56332185,16295.72224647
0101000020E6100000577BD80B05F4594000AE64C746A0F43F,Opp Blk 53,17660.99790599,15825.70199599,16112.77925168
0101000020E610000005A3923A01F459407632384A5E9DF43F,Blk 52,17739.56307565,15908.3490415,16195.20503923
0101000020E61000001A868F8829F45940F0E0270EA09FF43F,Blk 63B,17529.06495596,15773.34296126,16072.7070758
0101000020E6100000F357C85C19F45940923CD7F7E1A0F43F,Blk 54,17566.09813623,15770.96981732,16064.55290445
0101000020E610000082FE428F18F459401F477364E597F43F,Bt Merah Skills Dev Ctr,17765.77148923,16005.58219368,16301.97073151
0101000020E6100000D4F02DAC1BF45940B610E4A08499F43F,Blk 55,17717.87419096,15957.66799672,16254.52733577
0101000020E610000031CF4A5AF1F3594040C23060C995F43F,Opp Blk 44,17968.33955481,16135.41884171,16419.78782795
0101000020E6100000CFF6E80DF7F359408F006E162F96F43F,Blk 44,17936.7938409,16113.97525935,16400.05283865
0101000020E61000006D1D1CEC4DF459401CB7989F1B9AF43F,Opp Blk 71,17507.71158359,15851.89088063,16165.0265285
0101000020E61000002D5F97E13FF45940B00111E2CA99F43F,Blk 72,17569.346796,15884.70319738,16193.3315714
0101000020E610000048DDCEBEF2F35940EF1AF4A5B7BFF43F,Aft Margaret Dr,17063.06215486,15052.57856777,15321.4193181
0101000020E6100000CD74AF93FAF3594084F1D3B837BFF43F,Bef Margaret Dr,17040.57540716,15049.0287837,15320.79672581
0101000020E61000004DDA54DD23F45940DACA4BFE27BFF43F,Bef Tanglin Rd,16869.37556685,14967.10681028,15253.28711748
0101000020E6100000402FDCB930F459406283859334BFF43F,Aft Tanglin Rd,16815.17927364,14940.80322968,15231.45786258
0101000020E6100000CC423BA759F45940CAA48636009BF43F,Opp Blk 73,17442.47629959,15808.4193341,16125.13494202
0101000020E61000004BCCB39256F45940F644D7851F9CF43F,Blk 73,17429.49749558,15784.35916195,16099.71817162
0101000020E6100000A7406667D1F45940797764AC367FF43F,Blk 104,17630.68253132,16359.78958946,16722.13372145
0101000020E61000009A7B48F8DEF459402BDB87BCE5AAF43F,Blk 4,16581.90591664,15185.44473287,15542.2842455
0101000020E610000000E1438996F55940E22021CA1774F43F,New Bridge Rd Ter,17244.97766027,16453.85964194,16878.61339394
0101000020E61000006F1283C0CAF35940DA907F66109FF43F,Opp Blk 36,17925.18864135,15974.88178343,16243.22280811
0101000020E6100000F96871C630F459400E4FAF946588F43F,Blk 161,18013.57201077,16364.84706769,16674.02216107
0101000020E6100000ACC8E88024F45940664B5645B889F43F,Blk 1003,18031.5600296,16352.19888882,16657.05344746
0101000020E6100000DA006C4084F259405AD6FD6321FAF43F,Ghim Moh Ter,17624.02159015,14606.06853428,14712.99008117
0101000020E6100000C8B260E28FF3594055FA0967B796F43F,Opp OG Fty,18348.05742576,16315.67249298,16568.21772043
0101000020E610000062C092AB58F35940CAFACDC474A1F43F,Aft Queenstown NPC HQ,18356.54495381,16170.5189484,16400.64922371
0101000020E6100000226DE34F54F35940A3CC069964A4F43F,Blk 166,18314.30819902,16106.88852901,16334.2751849
0101000020E6100000DCBA9BA73AF35940CE177B2FBEA8F43F,Opp Queen's Cl,18336.47530743,16060.55668236,16277.56417646
0101000020E6100000698EACFC32F35940D1419770E8ADF43F,Blk 19,18264.40376712,15950.40019008,16162.41624037
0101000020E6100000965984622BF3594005A8A9656BBDF43F,Aft C'wealth Dr,17983.65953199,15582.68468098,15784.39833928
0101000020E610000067D5E76A2BF3594032E5435035BAF43F,Opp Blessed Sacrament Ch,18048.27358513,15662.6040115,15865.97888279
0101000020E610000078431A1538F35940098849B890C7F43F,Opp Queenstown Polyclinic,17722.29345839,15296.74989712,15497.46017221
0101000020E610000090BC732843F35940CA8AE1EA00C8F43F,Queenstown Polyclinic,17663.10937502,15256.81624004,15461.0838461
0101000020E6100000BEBED6A546F35940DCF63DEAAFD7F43F,Opp Queensway Sec Sch,17334.56394666,14857.40875836,15054.4722358
0101000020E6100000A37895B54DF35940063065E080D6F43F,Queensway Sec Sch,17325.45344475,14868.08376231,15068.27542206
0101000020E61000002BFA43334FF35940C2C2499A3FE6F43F,Blk 97,17008.39369871,14473.40582746,14665.32276888
0101000020E6100000C4CC3E8F51F3594078B81D1A16E3F43F,Opp Blk 95,17059.28286492,14545.37479353,14739.9444935
0101000020E61000001E1B81785DF359403997E2AAB2EFF43F,Viz Holland,16757.18069572,14200.82231326,14392.44423649
0101000020E61000004DA25EF069F359400533A6608DF3F43F,Opp Holland Hill Lodge,16623.50053809,14071.63933269,14265.59902242
0101000020E610000050A912656FF35940691EC022BFFEF43F,Tulip Gdn,16381.45924421,13779.86205481,13969.17320741
0101000020E6100000E529ABE97AF3594090A2CEDC4302F53F,Opp Tulip Gdn,16258.9093001,13661.44135346,13852.98404165
0101000020E6100000967840D994F359401E166A4DF30EF53F,Farrer Rd Mkt,15891.99728221,13277.11106908,13470.87912311
0101000020E6100000C87E164B91F359405C2041F1630CF53F,Spanish Village,15957.90855583,13350.116836,13544.08105737
0101000020E6100000E75608ABB1F359407EA7C98CB715F53F,Farrer Rd Stn,15624.3914869,13031.91958133,13232.91442051
0101000020E610000027F8A6E9B3F359401A31B3CF6314F53F,Opp Farrer Rd Stn,15638.93160857,13058.94223322,13261.65261054
0101000020E610000093AB58FCA6F35940C8D2872EA8AFF43F,Queens Condo,17723.22750259,15628.24096429,15877.9497554
0101000020E610000036902E36ADF35940BA84436FF1B0F43F,Blk 53A CP,17669.64694931,15581.49814191,15832.74668641
0101000020E6100000EA060ABC93F3594016C3D50110B7F43F,Queenstown Stn,17651.34646372,15484.083524,15724.0462738
0101000020E61000004FB2D5E594F3594090A1630795B8F43F,Queenstown Stn,17614.73647672,15442.83841454,15682.50858115
0101000020E6100000CBF44BC45BF359403788D68A36C7F43F,Blk 42,17567.70404825,15213.24524964,15426.3660439
0101000020E6100000034015376EF359402BBF0CC688C4F43F,Aft Ch Of Our Saviour,17539.32497318,15234.14155656,15454.94605225
0101000020E6100000ED9A90D618F359408AADA06989D5F43F,C'wealth Stn,17589.79215241,15035.23367806,15217.52523306
0101000020E6100000C4EDD0B018F35940F25EB532E1D7F43F,C'wealth Stn,17544.63937699,14977.93639115,15158.83384344
0101000020E61000005F7D3CF4DDF25940BDAC8905BEE2F43F,Opp Blk 7B,17614.44165854,14882.00881191,15035.95694984
0101000020E610000093399677D5F259408351499D80E6F43F,Blk 8,17584.21711476,14816.49116258,14965.1017455
0101000020E6100000F75965A6B4F259409E4319AA62EAF43F,Opp Blk 43,17671.58833719,14823.97972915,14958.65182091
0101000020E610000036AD1402B9F25940861F9C4F1DEBF43F,Blk 43,17636.58541894,14792.89113871,14928.59061381
0101000020E61000002A0307B474F25940D7506A2FA2EDF43F,Buona Vista Stn,17928.93379921,14952.1180361,15062.60059551
0101000020E6100000C4094CA775F2594002D9EBDD1FEFF43F,Blk 15,17896.99818835,14913.80093736,15023.55872923
0101000020E610000017F19D98F5F359406DACC43C2BE9F43F,CSC Dempsey Clubhse,16189.62692092,13986.43834521,14238.00637127
0101000020E61000004D124BCADDF35940D029C8CF46EEF43F,Opp Peirce Rd,16192.72752918,13911.46035154,14151.59671744
0101000020E6100000F0A2AF20CDF359405DA9674128EFF43F,Aft Peirce Rd,16250.52058161,13928.70784658,14162.12979615
0101000020E6100000323B8BDEA9F35940A1F31ABB44F5F43F,Great Eastern Mans,16290.82664545,13861.78493786,14078.67692965
0101000020E61000009AB0FD648CF35940F0A5F0A0D9F5F43F,Lien Twrs,16416.73254184,13923.01568982,14128.49298877
0101000020E6100000FB3A70CE88F35940A7AD11C138F8F43F,Les Jardins De Holland,16387.27435729,13873.38014698,14076.14773776
0101000020E6100000A0A52BD846F359402CD670917BFAF43F,Aft Estoril Mans,16657.34207441,13997.74007758,14174.48491313
0101000020E610000031EBC5504EF35940DF162CD505FCF43F,Fairlodge,16592.05362265,13938.8356277,14117.40105782
0101000020E6100000C98E8D40BCF2594037C478CDABFAF43F,Opp Blk 21,17332.97564445,14410.74940578,14536.97915204
0101000020E6100000081C0934D8F25940193C4CFBE6FEF43F,Holland Village,17116.06664755,14221.1672239,14354.45607865
0101000020E6100000795BE9B5D9F25940B61490F63F00F53F,Opp Holland Village,17083.81925407,14184.18189812,14317.07612743
0101000020E6100000F1457BBC90F259403A07CF842609F53F,Aft East Sussex Lane,17291.72157869,14211.54235022,14311.73719448
0101000020E6100000460BD0B69AF25940570A815CE208F53F,Aft Coronation Rd West,17245.46042195,14184.21413892,14288.17291458
0101000020E61000004C8BFA2477F259408ACBF10A440FF53F,Aft Tan Boon Chong Ave,17315.76610623,14156.66492654,14243.03586626
0101000020E6100000D10836AE7FF25940DAAD65321C0FF53F,Opp Tan Boon Chong Ave,17274.3300902,14130.71610211,14220.24843537
0101000020E6100000268BFB8F4CF2594017B9A7AB3B16F53F,Cold Storage Jelita,17417.68848268,14147.17362586,14212.88659828
0101000020E61000005308E41247F2594048C49448A217F53F,Opp Cold Storage Jelita,17422.72225084,14135.09586371,14197.7234403
0101000020E610000016DF50F86CF25940111E6D1CB116F53F,Hse No. 578,17239.84902795,14020.6787114,14097.50639544
0101000020E6100000DC4B1AA375F259400188BB7A1519F53F,Hse No. 589,17153.31407776,13934.89031539,14012.88480318
0101000020E61000006ADB300A82F2594080F0A1444B1EF53F,Hse No. 532,16998.8051556,13770.94303309,13849.16863306
0101000020E6100000FB3A70CE88F25940B6662B2FF91FF53F,Opp Hse No. 516,16934.5084643,13708.31968631,13787.63306246
0101000020E6100000151C5E1091F25940CC61F71DC323F53F,Opp Regent Villa,16826.28003735,13591.78463803,13670.99878367
0101000020E610000079B0C56E9FF25940FC1708026428F53F,Regent Villa,16671.66089192,13434.32212852,13515.01001582
0101000020E61000001C615111A7F25940A75D4C33DD2BF53F,Opp Dynasty Gdn II,16572.28440282,13327.2547382,13407.88523601
0101000020E61000004679E6E5B0F259402ACAA5F10B2FF53F,Dynasty Lodge,16466.33174704,13219.1676858,13300.82043859
0101000020E610000099D6A6B1BDF2594013B875374F35F53F,Garlick Ville,16292.65457649,13029.5335999,13110.72091738
0101000020E6100000B55373B9C1F25940C8B4368DED35F53F,Opp Garlick Ville,16260.84690194,13001.06255509,13083.27091817
0101000020E6100000D9B27C5D86F25940E95F92CA14F3F43F,Blk 13,17741.14469585,14765.34646904,14878.0451268
0101000020E6100000FB0626378AF259405036E50AEFF2F43F,Blk 12,17724.53399279,14756.21051037,14870.34243227
0101000020E6100000B2F50CE198F259405F27F56569E7F43F,Buona Vista Stn,17863.61714784,14982.63758393,15109.73670222
0101000020E6100000D906EE409DF25940C7A17E17B6E6F43F,Opp Buona Vista Stn,17855.07263097,14985.4835651,15114.54815442
